Seq. ID.	Class	AMP Probability
RDKIT_SHAPRULEMISMATCH_02419	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02420	AMP	0.61
RDKIT_SHAPRULEMISMATCH_02421	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02422	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02423	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02424	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_02425	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02426	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02427	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02428	AMP	0.88
RDKIT_SHAPRULEMISMATCH_02429	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02430	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02431	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_02432	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02433	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_02434	AMP	0.75
RDKIT_SHAPRULEMISMATCH_02435	AMP	0.92
RDKIT_SHAPRULEMISMATCH_02436	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02437	AMP	0.73
RDKIT_SHAPRULEMISMATCH_02438	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02439	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02440	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02441	AMP	0.98
RDKIT_SHAPRULEMISMATCH_02442	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02443	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02444	AMP	0.96
RDKIT_SHAPRULEMISMATCH_02445	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_02446	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02447	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02448	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02449	AMP	0.79
RDKIT_SHAPRULEMISMATCH_02450	AMP	0.64
RDKIT_SHAPRULEMISMATCH_02451	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_02452	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_02453	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02454	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02455	AMP	0.81
RDKIT_SHAPRULEMISMATCH_02456	AMP	0.87
RDKIT_SHAPRULEMISMATCH_02457	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02458	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02459	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02460	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_02461	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02462	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02463	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02464	AMP	0.76
RDKIT_SHAPRULEMISMATCH_02465	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_02466	NAMP	0.29
RDKIT_SHAPRULEMISMATCH_02467	AMP	0.92
RDKIT_SHAPRULEMISMATCH_02468	AMP	0.53
RDKIT_SHAPRULEMISMATCH_02469	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02470	AMP	0.91
RDKIT_SHAPRULEMISMATCH_02471	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_02472	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02473	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02474	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02475	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02476	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_02477	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02478	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02479	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02480	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02481	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02482	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02483	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02484	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02485	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_02486	AMP	0.55
RDKIT_SHAPRULEMISMATCH_02487	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_02488	AMP	0.60
RDKIT_SHAPRULEMISMATCH_02489	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02490	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02491	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02492	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_02493	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02494	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_02495	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02496	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02497	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02498	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02499	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02500	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_02501	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02502	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02503	AMP	0.97
RDKIT_SHAPRULEMISMATCH_02504	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_02505	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_02506	AMP	0.57
RDKIT_SHAPRULEMISMATCH_02507	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_02508	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02509	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02510	AMP	0.65
RDKIT_SHAPRULEMISMATCH_02511	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02512	AMP	0.58
RDKIT_SHAPRULEMISMATCH_02513	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_02514	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02515	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02516	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_02517	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02518	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02519	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_02520	AMP	0.91
RDKIT_SHAPRULEMISMATCH_02521	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_02522	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_02523	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_02524	AMP	0.90
RDKIT_SHAPRULEMISMATCH_02525	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_02526	AMP	0.82
RDKIT_SHAPRULEMISMATCH_02527	NAMP	0.46
RDKIT_SHAPRULEMISMATCH_02528	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_02529	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_02530	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_02531	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02532	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_02533	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02534	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02535	NAMP	0.39
RDKIT_SHAPRULEMISMATCH_02536	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_02537	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_02538	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_02539	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02540	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02541	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_02542	AMP	0.51
RDKIT_SHAPRULEMISMATCH_02543	AMP	0.68
RDKIT_SHAPRULEMISMATCH_02544	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02545	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02546	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02547	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_02548	AMP	0.51
RDKIT_SHAPRULEMISMATCH_02549	AMP	0.54
RDKIT_SHAPRULEMISMATCH_02550	AMP	0.96
RDKIT_SHAPRULEMISMATCH_02551	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02552	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02553	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02554	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02555	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02556	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02557	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02558	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02559	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02560	AMP	0.90
RDKIT_SHAPRULEMISMATCH_02561	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02562	AMP	0.73
RDKIT_SHAPRULEMISMATCH_02563	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02564	AMP	0.66
RDKIT_SHAPRULEMISMATCH_02565	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02566	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02567	AMP	0.56
RDKIT_SHAPRULEMISMATCH_02568	AMP	0.73
RDKIT_SHAPRULEMISMATCH_02569	AMP	0.65
RDKIT_SHAPRULEMISMATCH_02570	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_02571	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02572	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02573	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02574	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02575	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02576	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02577	AMP	0.84
RDKIT_SHAPRULEMISMATCH_02578	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_02579	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02580	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02581	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_02582	AMP	0.63
RDKIT_SHAPRULEMISMATCH_02583	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02584	AMP	0.82
RDKIT_SHAPRULEMISMATCH_02585	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02586	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_02587	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_02588	NAMP	0.31
RDKIT_SHAPRULEMISMATCH_02589	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02590	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02591	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_02592	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_02593	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_02594	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_02595	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02596	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02597	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_02598	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02599	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02600	AMP	0.75
RDKIT_SHAPRULEMISMATCH_02601	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_02602	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02603	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02604	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02605	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02606	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_02607	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02608	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02609	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_02610	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02611	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02612	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02613	AMP	0.86
RDKIT_SHAPRULEMISMATCH_02614	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02615	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_02616	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02617	AMP	0.98
RDKIT_SHAPRULEMISMATCH_02618	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02619	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02620	AMP	0.53
RDKIT_SHAPRULEMISMATCH_02621	AMP	0.51
RDKIT_SHAPRULEMISMATCH_02622	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02623	AMP	0.86
RDKIT_SHAPRULEMISMATCH_02624	AMP	0.51
RDKIT_SHAPRULEMISMATCH_02625	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_02626	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02627	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02628	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02629	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02630	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02631	AMP	0.55
RDKIT_SHAPRULEMISMATCH_02632	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_02633	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02634	AMP	0.84
RDKIT_SHAPRULEMISMATCH_02635	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02636	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02637	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02638	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_02639	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02640	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02641	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02642	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02643	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02644	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02645	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02646	AMP	0.91
RDKIT_SHAPRULEMISMATCH_02647	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_02648	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02649	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02650	AMP	0.90
RDKIT_SHAPRULEMISMATCH_02651	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02652	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02653	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_02654	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02655	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02656	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_02657	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02658	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02659	NAMP	0.48
RDKIT_SHAPRULEMISMATCH_02660	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_02661	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02662	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02663	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_02664	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02665	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_02666	AMP	0.78
RDKIT_SHAPRULEMISMATCH_02667	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02668	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_02669	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02670	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02671	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02672	AMP	0.78
RDKIT_SHAPRULEMISMATCH_02673	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02674	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02675	NAMP	0.08
RDKIT_SHAPRULEMISMATCH_02676	AMP	0.68
RDKIT_SHAPRULEMISMATCH_02677	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_02678	AMP	0.58
RDKIT_SHAPRULEMISMATCH_02679	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02680	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_02681	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02682	AMP	0.70
RDKIT_SHAPRULEMISMATCH_02683	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_02684	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02685	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02686	AMP	0.67
RDKIT_SHAPRULEMISMATCH_02687	AMP	0.78
RDKIT_SHAPRULEMISMATCH_02688	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02689	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02690	AMP	0.57
RDKIT_SHAPRULEMISMATCH_02691	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02692	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02693	AMP	0.53
RDKIT_SHAPRULEMISMATCH_02694	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02695	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02696	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02697	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_02698	NAMP	0.48
RDKIT_SHAPRULEMISMATCH_02699	AMP	0.61
RDKIT_SHAPRULEMISMATCH_02700	NAMP	0.41
RDKIT_SHAPRULEMISMATCH_02701	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_02702	NAMP	0.47
RDKIT_SHAPRULEMISMATCH_02703	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02704	NAMP	0.42
RDKIT_SHAPRULEMISMATCH_02705	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_02706	AMP	0.99
RDKIT_SHAPRULEMISMATCH_02707	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02708	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02709	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02710	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02711	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02712	NAMP	0.25
RDKIT_SHAPRULEMISMATCH_02713	AMP	0.52
RDKIT_SHAPRULEMISMATCH_02714	NAMP	0.02
RDKIT_SHAPRULEMISMATCH_02715	NAMP	0.23
RDKIT_SHAPRULEMISMATCH_02716	NAMP	0.44
RDKIT_SHAPRULEMISMATCH_02717	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02718	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02719	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02720	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02721	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_02722	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_02723	AMP	0.63
RDKIT_SHAPRULEMISMATCH_02724	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02725	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02726	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_02727	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02728	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02729	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02730	AMP	0.98
RDKIT_SHAPRULEMISMATCH_02731	AMP	0.89
RDKIT_SHAPRULEMISMATCH_02732	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02733	AMP	0.61
RDKIT_SHAPRULEMISMATCH_02734	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_02735	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02736	AMP	0.97
RDKIT_SHAPRULEMISMATCH_02737	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02738	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02739	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02740	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02741	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_02742	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_02743	AMP	0.57
RDKIT_SHAPRULEMISMATCH_02744	NAMP	0.27
RDKIT_SHAPRULEMISMATCH_02745	AMP	0.70
RDKIT_SHAPRULEMISMATCH_02746	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02747	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02748	AMP	0.97
RDKIT_SHAPRULEMISMATCH_02749	AMP	0.84
RDKIT_SHAPRULEMISMATCH_02750	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02751	AMP	0.57
RDKIT_SHAPRULEMISMATCH_02752	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_02753	NAMP	0.14
RDKIT_SHAPRULEMISMATCH_02754	AMP	0.97
RDKIT_SHAPRULEMISMATCH_02755	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02756	AMP	0.62
RDKIT_SHAPRULEMISMATCH_02757	AMP	0.57
RDKIT_SHAPRULEMISMATCH_02758	AMP	0.53
RDKIT_SHAPRULEMISMATCH_02759	AMP	0.80
RDKIT_SHAPRULEMISMATCH_02760	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02761	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02762	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_02763	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02764	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02765	AMP	0.93
RDKIT_SHAPRULEMISMATCH_02766	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02767	AMP	0.61
RDKIT_SHAPRULEMISMATCH_02768	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02769	NAMP	0.24
RDKIT_SHAPRULEMISMATCH_02770	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02771	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02772	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02773	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02774	AMP	0.71
RDKIT_SHAPRULEMISMATCH_02775	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02776	AMP	0.80
RDKIT_SHAPRULEMISMATCH_02777	AMP	0.54
RDKIT_SHAPRULEMISMATCH_02778	NAMP	0.45
RDKIT_SHAPRULEMISMATCH_02779	AMP	0.59
RDKIT_SHAPRULEMISMATCH_02780	NAMP	0.28
RDKIT_SHAPRULEMISMATCH_02781	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02782	NAMP	0.40
RDKIT_SHAPRULEMISMATCH_02783	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02784	AMP	0.99
RDKIT_SHAPRULEMISMATCH_02785	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02786	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02787	NAMP	0.34
RDKIT_SHAPRULEMISMATCH_02788	NAMP	0.43
RDKIT_SHAPRULEMISMATCH_02789	NAMP	0.30
RDKIT_SHAPRULEMISMATCH_02790	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02791	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02792	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02793	NAMP	0.19
RDKIT_SHAPRULEMISMATCH_02794	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02795	AMP	0.79
RDKIT_SHAPRULEMISMATCH_02796	AMP	0.63
RDKIT_SHAPRULEMISMATCH_02797	NAMP	0.20
RDKIT_SHAPRULEMISMATCH_02798	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02799	AMP	0.95
RDKIT_SHAPRULEMISMATCH_02800	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02801	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02802	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02803	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02804	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02805	AMP	0.95
RDKIT_SHAPRULEMISMATCH_02806	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02807	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02808	AMP	0.94
RDKIT_SHAPRULEMISMATCH_02809	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02810	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02811	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02812	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02813	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02814	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02815	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02816	NAMP	0.12
RDKIT_SHAPRULEMISMATCH_02817	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02818	NAMP	0.49
RDKIT_SHAPRULEMISMATCH_02819	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02820	NAMP	0.26
RDKIT_SHAPRULEMISMATCH_02821	AMP	0.67
RDKIT_SHAPRULEMISMATCH_02822	NAMP	0.15
RDKIT_SHAPRULEMISMATCH_02823	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02824	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02825	NAMP	0.48
RDKIT_SHAPRULEMISMATCH_02826	AMP	0.99
RDKIT_SHAPRULEMISMATCH_02827	NAMP	0.16
RDKIT_SHAPRULEMISMATCH_02828	NAMP	0.18
RDKIT_SHAPRULEMISMATCH_02829	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02830	NAMP	0.36
RDKIT_SHAPRULEMISMATCH_02831	AMP	0.97
RDKIT_SHAPRULEMISMATCH_02832	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_02833	AMP	0.55
RDKIT_SHAPRULEMISMATCH_02834	NAMP	0.33
RDKIT_SHAPRULEMISMATCH_02835	NAMP	0.06
RDKIT_SHAPRULEMISMATCH_02836	NAMP	0.38
RDKIT_SHAPRULEMISMATCH_02837	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02838	NAMP	0.21
RDKIT_SHAPRULEMISMATCH_02839	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02840	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02841	NAMP	0.05
RDKIT_SHAPRULEMISMATCH_02842	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02843	NAMP	0.35
RDKIT_SHAPRULEMISMATCH_02844	NAMP	0.03
RDKIT_SHAPRULEMISMATCH_02845	AMP	0.54
RDKIT_SHAPRULEMISMATCH_02846	NAMP	0.09
RDKIT_SHAPRULEMISMATCH_02847	NAMP	0.22
RDKIT_SHAPRULEMISMATCH_02848	NAMP	0.13
RDKIT_SHAPRULEMISMATCH_02849	NAMP	0.07
RDKIT_SHAPRULEMISMATCH_02850	NAMP	0.11
RDKIT_SHAPRULEMISMATCH_02851	NAMP	0.32
RDKIT_SHAPRULEMISMATCH_02852	NAMP	0.04
RDKIT_SHAPRULEMISMATCH_02853	AMP	0.52
RDKIT_SHAPRULEMISMATCH_02854	NAMP	0.10
RDKIT_SHAPRULEMISMATCH_02855	NAMP	0.17
RDKIT_SHAPRULEMISMATCH_02856	AMP	0.53
RDKIT_SHAPRULEMISMATCH_02857	NAMP	0.06
